Time,SP,PV,OP,error
4891,-0.99994,0.085238,1.2305,-0.085238
4892,-0.99994,0.19546,1.3043,-0.19546
4893,-0.99994,0.017411,1.1933,-0.017411
4894,-0.99994,-0.077971,1.1567,0.077971
4895,-0.99994,-0.0037849,1.1933,0.0037849
4896,-0.99994,0.091597,1.2678,-0.091597
4897,-0.99994,0.23785,1.3416,-0.23785
4898,-0.99994,-0.16699,1.0829,0.16699
4899,-0.99994,0.10643,1.2678,-0.10643
4900,-0.99994,-0.40863,0.93502,0.40863
4901,-0.99994,-0.40863,0.93502,0.40863
4902,-0.99994,-0.20939,1.0458,0.20939
4903,-0.99994,-0.29841,1.0089,0.29841
4904,-0.99994,-0.21786,1.0089,0.21786
4905,-0.99994,-0.49765,0.86108,0.49765
4906,-0.99994,-0.15216,1.0458,0.15216
4907,-0.99994,-0.12248,1.0829,0.12248
4908,-0.99994,-0.3196,0.97193,0.3196
4909,-0.99994,-0.2539,1.0089,0.2539
4910,-0.99994,-0.47434,0.86108,0.47434
4911,-0.99994,-0.46798,0.86108,0.46798
4912,-0.99994,-0.37259,0.93502,0.37259
4913,-0.99994,-0.4383,0.86108,0.4383
4914,-0.99994,-0.4595,0.82417,0.4595
4915,-0.99994,-0.56336,0.7503,0.56336
4916,-0.99994,-0.48917,0.82417,0.48917
4917,-0.99994,-0.46798,0.82417,0.46798
4918,-0.99994,-0.50401,0.7503,0.50401
4919,-0.99994,-0.51885,0.7503,0.51885
4920,-0.99994,-0.51249,0.7503,0.51249
4921,-0.99994,-0.66722,0.67642,0.66722
4922,-0.99994,-0.73929,0.60255,0.73929
4923,-0.99994,-0.56336,0.67642,0.56336
4924,-0.99994,-0.59303,0.67642,0.59303
4925,-0.99994,-0.82195,0.5286,0.82195
4926,-0.99994,-0.77744,0.56558,0.77744
4927,-0.99994,-1.0572,0.34395,1.0572
4928,-0.99994,-0.82195,0.4917,0.82195
4929,-0.99994,-0.90885,0.45473,0.90885
4930,-0.99994,-0.76896,0.4917,0.76896
4931,-0.99994,-0.82831,0.45473,0.82831
4932,-0.99994,-0.96184,0.38085,0.96184
4933,-0.99994,-1.0572,0.27007,1.0572
4934,-0.99994,-0.88766,0.38085,0.88766
4935,-0.99994,-1.0572,0.27007,1.0572
4936,-0.99994,-0.86434,0.34395,0.86434
4937,-0.99994,-0.87282,0.34395,0.87282
4938,-0.99994,-1.2925,0.08535,1.2925
4939,-0.99994,-1.0933,0.15923,1.0933
4940,-0.99994,-1.2692,0.048378,1.2692
4941,-0.99994,-1.1229,0.12225,1.1229
4942,-0.99994,-1.1081,0.12225,1.1081
4943,-0.99994,-1.0721,0.12225,1.0721
4944,-0.99994,-1.0721,0.12225,1.0721
4945,-0.99994,-1.0869,0.12225,1.0869
4946,-0.99994,-1.3137,-0.062402,1.3137
4947,-0.99994,-1.3518,-0.099373,1.3518
4948,-0.99994,-1.2925,-0.099373,1.2925
4949,-0.99994,-1.0933,0.011474,1.0933
4950,-0.99994,-1.2332,-0.099373,1.2332
4951,-0.99994,-1.2777,-0.13634,1.2777
4952,-0.99994,-1.3434,-0.21022,1.3434
4953,-0.99994,-1.3073,-0.17325,1.3073
4954,-0.99994,-1.3879,-0.2841,1.3879
4955,-0.99994,-1.1738,-0.13634,1.1738
4956,-0.99994,-1.4833,-0.35797,1.4833
4957,-0.99994,-1.5129,-0.39488,1.5129
4958,-0.99994,-1.5045,-0.43185,1.5045
4959,-0.99994,-1.6444,-0.50572,1.6444
4960,-0.99994,-1.3073,-0.321,1.3073
4961,-0.99994,-1.2925,-0.321,1.2925
4962,-0.99994,-1.4324,-0.43185,1.4324
4963,-0.99994,-1.248,-0.321,1.248
4964,-0.99994,-1.6444,-0.61657,1.6444
4965,-0.99994,-1.5723,-0.61657,1.5723
4966,-0.99994,-1.4536,-0.54269,1.4536
4967,-0.99994,-1.7482,-0.76432,1.7482
4968,-0.99994,-1.5129,-0.61657,1.5129
4969,-0.99994,-1.7631,-0.80129,1.7631
4970,-0.99994,-1.6168,-0.72735,1.6168
4971,-0.99994,-1.5193,-0.69045,1.5193
4972,-0.99994,-1.6083,-0.76432,1.6083
4973,-0.99994,-1.727,-0.8382,1.727
4974,-0.99994,-1.6232,-0.8382,1.6232
4975,-0.99994,-1.4769,-0.76432,1.4769
4976,-0.99994,-1.6232,-0.87517,1.6232
4977,-0.99994,-1.5723,-0.87517,1.5723
4978,-0.99994,-1.638,-0.91207,1.638
4979,-0.99994,-1.4027,-0.80129,1.4027
4980,-0.99994,-1.4684,-0.87517,1.4684
4981,-0.99994,-1.6677,-0.98595,1.6677
4982,-0.99994,-1.1526,-0.72735,1.1526
4983,-0.99994,-1.7631,-1.0968,1.7631
4984,-0.99994,-1.674,-1.0598,1.674
4985,-0.99994,-1.7122,-1.0968,1.7122
4986,-0.99994,-1.8076,-1.2076,1.8076
4987,-0.99994,-1.7482,-1.2076,1.7482
4988,-0.99994,-1.8584,-1.2815,1.8584
4989,-0.99994,-1.4176,-1.0229,1.4176
4990,-0.99994,-1.5638,-1.1707,1.5638
4991,-0.99994,-1.373,-1.0229,1.373
4992,-0.99994,-1.4176,-1.0968,1.4176
4993,-0.99994,-1.3073,-1.0229,1.3073
4994,-0.99994,-1.4769,-1.1707,1.4769
4995,-0.99994,-1.6973,-1.3184,1.6973
4996,-0.99994,-1.4536,-1.2076,1.4536
4997,-0.99994,-1.6889,-1.3554,1.6889
4998,-0.99994,-1.5723,-1.3184,1.5723
4999,-0.99994,-1.2543,-1.1338,1.2543
5000,-0.99994,-1.2989,-1.1707,1.2989
5001,-0.99994,-1.3879,-1.2445,1.3879
5002,-0.99994,-1.1738,-1.1338,1.1738
5003,-0.99994,-1.337,-1.2445,1.337
5004,-0.99994,-1.1971,-1.1707,1.1971
5005,-0.99994,-1.3137,-1.2445,1.3137
5006,-0.99994,-1.2628,-1.2445,1.2628
5007,-0.99994,-1.4324,-1.3554,1.4324
5008,-0.99994,-1.0933,-1.2076,1.0933
5009,-0.99994,-1.2925,-1.3184,1.2925
5010,-0.99994,-1.1526,-1.2815,1.1526
5011,-0.99994,-0.70325,-0.98595,0.70325
5012,-0.99994,-0.97456,-1.1707,0.97456
5013,-0.99994,-1.2183,-1.3554,1.2183
5014,-0.99994,-1.0784,-1.2445,1.0784
5015,-0.99994,-0.93853,-1.2076,0.93853
5016,-0.99994,-1.1229,-1.3184,1.1229
5017,-0.99994,-1.1441,-1.3184,1.1441
5018,-0.99994,-1.3222,-1.4662,1.3222
5019,-0.99994,-1.1738,-1.3923,1.1738
5020,-0.99994,-1.0869,-1.3554,1.0869
5021,-0.99994,-0.8495,-1.2076,0.8495
5022,-0.99994,-0.9682,-1.2815,0.9682
5023,-0.99994,-1.212,-1.5031,1.212
5024,-0.99994,-0.68841,-1.1707,0.68841
5025,-0.99994,-1.0191,-1.3554,1.0191
5026,-0.99994,-1.1823,-1.5031,1.1823
5027,-0.99994,-0.8495,-1.2815,0.8495
5028,-0.99994,-0.86434,-1.3184,0.86434
5029,-0.99994,-0.98304,-1.4293,0.98304
5030,-0.99994,-0.84315,-1.3184,0.84315
5031,-0.99994,-1.0276,-1.4662,1.0276
5032,-0.99994,-0.96184,-1.4293,0.96184
5033,-0.99994,-0.86434,-1.3923,0.86434
5034,-0.99994,-0.94701,-1.4662,0.94701
5035,-0.99994,-1.0276,-1.5031,1.0276
5036,-0.99994,-0.87282,-1.4293,0.87282
5037,-0.99994,-0.90885,-1.4662,0.90885
5038,-0.99994,-0.79863,-1.4293,0.79863
5039,-0.99994,-0.77744,-1.3923,0.77744
5040,-0.99994,-0.74776,-1.4293,0.74776
5041,-0.99994,-0.7838,-1.4293,0.7838
5042,-0.99994,-0.82831,-1.4662,0.82831
5043,-0.99994,-0.51885,-1.2815,0.51885
5044,-0.99994,-0.67358,-1.3923,0.67358
5045,-0.99994,-0.66722,-1.3923,0.66722
5046,-0.99994,-0.80711,-1.5031,0.80711
5047,-0.99994,-0.49765,-1.2815,0.49765
5048,-0.99994,-0.70961,-1.4662,0.70961
5049,-0.99994,-0.43194,-1.2815,0.43194
5050,-0.99994,-0.67358,-1.4293,0.67358
5051,-0.99994,-0.5782,-1.3923,0.5782
5052,-0.99994,-0.44466,-1.3184,0.44466
5053,-0.99994,-0.51249,-1.3923,0.51249
5054,-0.99994,-0.2539,-1.2076,0.2539
5055,-0.99994,-0.27721,-1.2445,0.27721
5056,-0.99994,-0.34292,-1.2815,0.34292
5057,-0.99994,-0.4383,-1.3184,0.4383
5058,-0.99994,-0.35776,-1.2815,0.35776
5059,-0.99994,-0.18819,-1.1707,0.18819
5060,-0.99994,-0.039818,-1.0968,0.039818
5061,-0.99994,-0.17971,-1.1707,0.17971
5062,-0.99994,0.040727,-1.0229,-0.040727
5063,-0.99994,-0.08433,-1.0968,0.08433
5064,-0.99994,-0.2539,-1.2076,0.2539
5065,-0.99994,0.13611,-0.98595,-0.13611
5066,-0.99994,0.0025739,-1.0598,-0.0025739
5067,-0.99994,-0.26238,-1.2076,0.26238
5068,-0.99994,-0.16699,-1.2076,0.16699
5069,-0.99994,0.011052,-1.0968,-0.011052
5070,-0.99994,0.085238,-1.0598,-0.085238
5071,-0.99994,0.032248,-1.0598,-0.032248
5072,-0.99994,-0.2539,-1.2445,0.2539
5073,-0.99994,0.23149,-0.94905,-0.23149
5074,-0.99994,-0.069492,-1.1338,0.069492
5075,-0.99994,0.0025739,-1.0968,-0.0025739
5076,-0.99994,0.13611,-1.0229,-0.13611
5077,-0.99994,0.047085,-1.0598,-0.047085
5078,-0.99994,0.040727,-1.0229,-0.040727
5079,-0.99994,0.1573,-0.94905,-0.1573
5080,-0.99994,0.31204,-0.87517,-0.31204
5081,-0.99994,0.24633,-0.91207,-0.24633
5082,-0.99994,0.28236,-0.87517,-0.28236
5083,-0.99994,0.18698,-0.94905,-0.18698
5084,-0.99994,0.35655,-0.8382,-0.35655
5085,-0.99994,0.047085,-1.0229,-0.047085
5086,-0.99994,0.18698,-0.94905,-0.18698
5087,-0.99994,0.32051,-0.87517,-0.32051
5088,-0.99994,0.51128,-0.72735,-0.51128
5089,-0.99994,0.54095,-0.72735,-0.54095
5090,-0.99994,0.070401,-0.98595,-0.070401
5091,-0.99994,0.061923,-0.98595,-0.061923
5092,-0.99994,0.1573,-0.91207,-0.1573
5093,-0.99994,0.22513,-0.87517,-0.22513
5094,-0.99994,0.22513,-0.87517,-0.22513
5095,-0.99994,0.32687,-0.80129,-0.32687
5096,-0.99994,0.17214,-0.91207,-0.17214
5097,-0.99994,0.31204,-0.8382,-0.31204
5098,-0.99994,0.40742,-0.76432,-0.40742
5099,-0.99994,0.44557,-0.72735,-0.44557
5100,-0.99994,0.1573,-0.87517,-0.1573
5101,-0.99994,0.46041,-0.69045,-0.46041
5102,-0.99994,0.42225,-0.72735,-0.42225
5103,-0.99994,0.57063,-0.61657,-0.57063
5104,-0.99994,0.32687,-0.76432,-0.32687
5105,-0.99994,0.57063,-0.61657,-0.57063
5106,-0.99994,0.51128,-0.61657,-0.51128
5107,-0.99994,0.55579,-0.61657,-0.55579
5108,-0.99994,0.43073,-0.69045,-0.43073
5109,-0.99994,0.59182,-0.5796,-0.59182
5110,-0.99994,0.56215,-0.5796,-0.56215
5111,-0.99994,0.60666,-0.54269,-0.60666
5112,-0.99994,0.73172,-0.46882,-0.73172
5113,-0.99994,0.64269,-0.50572,-0.64269
5114,-0.99994,0.93096,-0.321,-0.93096
5115,-0.99994,0.91612,-0.2841,-0.91612
5116,-0.99994,0.66601,-0.46882,-0.66601
5117,-0.99994,0.88009,-0.321,-0.88009
5118,-0.99994,0.76775,-0.35797,-0.76775
5119,-0.99994,0.78259,-0.35797,-0.78259
5120,-0.99994,0.75503,-0.35797,-0.75503
5121,-0.99994,0.61514,-0.46882,-0.61514
5122,-0.99994,0.96063,-0.21022,-0.96063
5123,-0.99994,0.85677,-0.24713,-0.85677
5124,-0.99994,0.83558,-0.2841,-0.83558
5125,-0.99994,0.79742,-0.24713,-0.79742
5126,-0.99994,0.90128,-0.21022,-0.90128
5127,-0.99994,0.91612,-0.17325,-0.91612
5128,-0.99994,0.99667,-0.099373,-0.99667
5129,-0.99994,0.8271,-0.21022,-0.8271
5130,-0.99994,0.79106,-0.24713,-0.79106
5131,-0.99994,0.99667,-0.062402,-0.99667
5132,-0.99994,1.145,0.011474,-1.145
5133,-0.99994,1.0263,-0.062402,-1.0263
5134,-0.99994,0.89492,-0.099373,-0.89492
5135,-0.99994,0.97547,-0.025497,-0.97547
5136,-0.99994,0.93096,-0.062402,-0.93096
5137,-0.99994,1.1217,0.08535,-1.1217
5138,-0.99994,1.0263,0.011474,-1.0263
5139,-0.99994,0.99031,0.048378,-0.99031
5140,-0.99994,0.92248,0.011474,-0.92248
5141,-0.99994,1.0115,0.048378,-1.0115
5142,-0.99994,1.1959,0.19613,-1.1959
5143,-0.99994,1.321,0.27007,-1.321
5144,-0.99994,1.1154,0.19613,-1.1154
5145,-0.99994,1.3358,0.34395,-1.3358
5146,-0.99994,1.2913,0.34395,-1.2913
5147,-0.99994,1.1726,0.27007,-1.1726
5148,-0.99994,1.1959,0.27007,-1.1959
5149,-0.99994,1.1811,0.30698,-1.1811
5150,-0.99994,1.1874,0.30698,-1.1874
5151,-0.99994,1.2023,0.34395,-1.2023
5152,-0.99994,1.4248,0.4917,-1.4248
5153,-0.99994,1.3125,0.45473,-1.3125
5154,-0.99994,1.4015,0.5286,-1.4015
5155,-0.99994,1.2404,0.45473,-1.2404
5156,-0.99994,1.3951,0.56558,-1.3951
5157,-0.99994,1.4609,0.63945,-1.4609
5158,-0.99994,1.6156,0.71333,-1.6156
5159,-0.99994,1.4163,0.63945,-1.4163
5160,-0.99994,1.5923,0.7503,-1.5923
5161,-0.99994,1.357,0.63945,-1.357
5162,-0.99994,1.4312,0.67642,-1.4312
5163,-0.99994,1.3867,0.71333,-1.3867
5164,-0.99994,1.357,0.67642,-1.357
5165,-0.99994,1.4672,0.7872,-1.4672
5166,-0.99994,1.4312,0.7503,-1.4312
5167,-0.99994,1.4821,0.82417,-1.4821
5168,-0.99994,1.5202,0.89805,-1.5202
5169,-0.99994,1.4905,0.86108,-1.4905
5170,-0.99994,1.3803,0.82417,-1.3803
5171,-0.99994,1.4312,0.86108,-1.4312
5172,-0.99994,1.535,0.97193,-1.535
5173,-0.99994,1.7025,1.0829,-1.7025
5174,-0.99994,1.3718,0.89805,-1.3718
5175,-0.99994,1.4609,1.0089,-1.4609
5176,-0.99994,1.3422,0.93502,-1.3422
5177,-0.99994,1.5054,1.0829,-1.5054
5178,-0.99994,1.6156,1.1195,-1.6156
5179,-0.99994,1.5774,1.1567,-1.5774
5180,-0.99994,1.5923,1.1567,-1.5923
5181,-0.99994,1.4524,1.1195,-1.4524
5182,-0.99994,1.5859,1.2305,-1.5859
5183,-0.99994,1.4905,1.1567,-1.4905
5184,-0.99994,1.5054,1.2305,-1.5054
5185,-0.99994,1.4375,1.1567,-1.4375
5186,-0.99994,1.5647,1.3043,-1.5647
5187,-0.99994,1.7618,1.4154,-1.7618
5188,-0.99994,1.5266,1.3043,-1.5266
5189,-0.99994,1.3718,1.2305,-1.3718
5190,-0.99994,1.5266,1.3416,-1.5266
5191,-0.99994,1.3867,1.3043,-1.3867
5192,-0.99994,1.5859,1.4154,-1.5859
5193,-0.99994,1.4312,1.3416,-1.4312
5194,-0.99994,1.3655,1.3043,-1.3655
5195,-0.99994,1.3718,1.3416,-1.3718
5196,-0.99994,1.3506,1.3416,-1.3506
5197,-0.99994,1.357,1.3781,-1.357
5198,-0.99994,1.5499,1.4892,-1.5499
5199,-0.99994,1.5414,1.5258,-1.5414
5200,-0.99994,1.446,1.4892,-1.446
5201,-0.99994,1.6368,1.6368,-1.6368
5202,-0.99994,1.5117,1.6002,-1.5117
5203,-0.99994,1.535,1.6002,-1.535
5204,-0.99994,1.5202,1.6368,-1.5202
5205,-0.99994,1.5499,1.6368,-1.5499
5206,-0.99994,1.4969,1.6368,-1.4969
5207,-0.99994,1.4163,1.6002,-1.4163
5208,-0.99994,1.41,1.6368,-1.41
5209,-0.99994,1.2256,1.5258,-1.2256
5210,-0.99994,1.1811,1.5258,-1.1811
5211,-0.99994,1.5711,1.7844,-1.5711
5212,-0.99994,1.1514,1.563,-1.1514
5213,-0.99994,1.2171,1.6002,-1.2171
5214,-0.99994,1.0857,1.5258,-1.0857
5215,-0.99994,1.2849,1.674,-1.2849
5216,-0.99994,1.02,1.4892,-1.02
5217,-0.99994,1.056,1.563,-1.056
5218,-0.99994,1.0475,1.563,-1.0475
5219,-0.99994,1.0051,1.563,-1.0051
5220,-0.99994,1.2256,1.7106,-1.2256
5221,-0.99994,0.96699,1.5258,-0.96699
5222,-0.99994,0.93732,1.563,-0.93732
5223,-0.99994,1.2468,1.7479,-1.2468
5224,-0.99994,1.0857,1.674,-1.0857
5225,-0.99994,1.1302,1.7106,-1.1302
5226,-0.99994,0.6872,1.452,-0.6872
5227,-0.99994,0.79106,1.5258,-0.79106
5228,-0.99994,0.76139,1.5258,-0.76139
5229,-0.99994,1.0115,1.674,-1.0115
5230,-0.99994,0.83558,1.6002,-0.83558
5231,-0.99994,0.62997,1.4892,-0.62997
5232,-0.99994,0.82074,1.6002,-0.82074
5233,-0.99994,0.74655,1.6002,-0.74655
5234,-0.99994,0.65117,1.5258,-0.65117
5235,-0.99994,0.51764,1.452,-0.51764
5236,-0.99994,0.45193,1.4154,-0.45193
5237,-0.99994,0.49008,1.4154,-0.49008
5238,-0.99994,0.49644,1.452,-0.49644
5239,-0.99994,0.2972,1.3416,-0.2972
5240,-0.99994,0.36503,1.3781,-0.36503
5241,-0.99994,0.097956,1.2305,-0.097956
5242,-0.99994,0.38622,1.4154,-0.38622
5243,-0.99994,0.15095,1.2678,-0.15095
5244,-0.99994,0.2972,1.3416,-0.2972
5245,-0.99994,0.19546,1.2678,-0.19546
5246,-0.99994,0.23149,1.3043,-0.23149
5247,-0.99994,0.31204,1.3416,-0.31204
5248,-0.99994,0.070401,1.2305,-0.070401
5249,-0.99994,0.12763,1.2678,-0.12763
5250,-0.99994,0.047085,1.2305,-0.047085
5251,-0.99994,0.085238,1.2305,-0.085238
5252,-0.99994,-0.033459,1.1567,0.033459
5253,-0.99994,0.032248,1.2305,-0.032248
5254,-0.99994,-0.092808,1.1195,0.092808
5255,-0.99994,-0.069492,1.1567,0.069492
5256,-0.99994,-0.17971,1.0829,0.17971
5257,-0.99994,-0.077971,1.1567,0.077971
5258,-0.99994,-0.12248,1.1195,0.12248
5259,-0.99994,0.070401,1.2305,-0.070401
5260,-0.99994,-0.033459,1.1567,0.033459
5261,-0.99994,-0.08433,1.1567,0.08433
5262,-0.99994,-0.0037849,1.1933,0.0037849
5263,-0.99994,0.07676,1.2305,-0.07676
5264,-0.99994,-0.17971,1.0829,0.17971
5265,-0.99994,-0.077971,1.1567,0.077971
5266,-0.99994,-0.099167,1.1195,0.099167
5267,-0.99994,-0.17971,1.0458,0.17971
5268,-0.99994,-0.2327,1.0089,0.2327
5269,-0.99994,-0.34292,0.93502,0.34292
5270,-0.99994,-0.37895,0.93502,0.37895
5271,-0.99994,-0.37895,0.93502,0.37895
5272,-0.99994,-0.12884,1.0829,0.12884
5273,-0.99994,-0.22422,1.0089,0.22422
5274,-0.99994,-0.47434,0.86108,0.47434
5275,-0.99994,-0.34928,0.93502,0.34928
5276,-0.99994,-0.39379,0.86108,0.39379
5277,-0.99994,-0.46798,0.82417,0.46798
5278,-0.99994,-0.59303,0.7503,0.59303
5279,-0.99994,-0.54852,0.7872,0.54852
5280,-0.99994,-0.59939,0.7503,0.59939
5281,-0.99994,-0.54216,0.7872,0.54216
5282,-0.99994,-0.67358,0.67642,0.67358
5283,-0.99994,-0.41711,0.82417,0.41711
5284,-0.99994,-0.65874,0.67642,0.65874
5285,-0.99994,-0.4383,0.82417,0.4383
5286,-0.99994,-0.65874,0.63945,0.65874
5287,-0.99994,-0.54216,0.71333,0.54216
5288,-0.99994,-0.62271,0.63945,0.62271
5289,-0.99994,-0.66722,0.63945,0.66722
5290,-0.99994,-0.79228,0.56558,0.79228
5291,-0.99994,-0.72445,0.56558,0.72445
5292,-0.99994,-0.9682,0.41782,0.9682
5293,-0.99994,-0.85798,0.45473,0.85798
5294,-0.99994,-0.79228,0.4917,0.79228
5295,-0.99994,-1.0933,0.27007,1.0933
5296,-0.99994,-0.99788,0.34395,0.99788
5297,-0.99994,-1.1674,0.19613,1.1674
5298,-0.99994,-1.0933,0.2331,1.0933
5299,-0.99994,-0.99788,0.27007,0.99788
5300,-0.99994,-0.87282,0.34395,0.87282
5301,-0.99994,-1.0042,0.27007,1.0042
5302,-0.99994,-1.2395,0.08535,1.2395
5303,-0.99994,-1.2395,0.08535,1.2395
5304,-0.99994,-1.3222,0.011474,1.3222
5305,-0.99994,-1.2543,0.048378,1.2543
5306,-0.99994,-1.2268,0.011474,1.2268
5307,-0.99994,-1.3285,-0.062402,1.3285
5308,-0.99994,-1.373,-0.099373,1.373
5309,-0.99994,-1.284,-0.062402,1.284
5310,-0.99994,-1.0191,0.12225,1.0191
5311,-0.99994,-1.3667,-0.13634,1.3667
5312,-0.99994,-1.3879,-0.17325,1.3879
5313,-0.99994,-1.5278,-0.2841,1.5278
5314,-0.99994,-1.6889,-0.39488,1.6889
5315,-0.99994,-1.5193,-0.321,1.5193
5316,-0.99994,-1.212,-0.17325,1.212
5317,-0.99994,-1.5341,-0.35797,1.5341
5318,-0.99994,-1.4684,-0.35797,1.4684
5319,-0.99994,-1.3285,-0.2841,1.3285
5320,-0.99994,-1.2989,-0.2841,1.2989
5321,-0.99994,-1.5129,-0.43185,1.5129
5322,-0.99994,-1.4833,-0.43185,1.4833
5323,-0.99994,-1.5871,-0.50572,1.5871
5324,-0.99994,-1.2925,-0.35797,1.2925
5325,-0.99994,-1.4324,-0.43185,1.4324
5326,-0.99994,-1.3582,-0.43185,1.3582
5327,-0.99994,-1.4091,-0.50572,1.4091
5328,-0.99994,-1.2989,-0.43185,1.2989
5329,-0.99994,-1.7694,-0.76432,1.7694
5330,-0.99994,-1.7694,-0.76432,1.7694
5331,-0.99994,-1.8669,-0.87517,1.8669
5332,-0.99994,-1.638,-0.76432,1.638
5333,-0.99994,-1.7842,-0.8382,1.7842
5334,-0.99994,-1.6232,-0.80129,1.6232
5335,-0.99994,-1.7567,-0.87517,1.7567
5336,-0.99994,-1.9835,-1.0598,1.9835
5337,-0.99994,-1.7122,-0.91207,1.7122
5338,-0.99994,-1.7037,-0.91207,1.7037
5339,-0.99994,-1.6889,-0.94905,1.6889
5340,-0.99994,-1.3285,-0.76432,1.3285
5341,-0.99994,-1.6444,-0.94905,1.6444
5342,-0.99994,-1.5638,-0.94905,1.5638
5343,-0.99994,-1.5278,-0.94905,1.5278
5344,-0.99994,-1.5341,-0.94905,1.5341
5345,-0.99994,-1.6592,-1.0598,1.6592
5346,-0.99994,-1.6973,-1.0968,1.6973
5347,-0.99994,-1.5638,-1.0598,1.5638
5348,-0.99994,-1.7991,-1.2445,1.7991
5349,-0.99994,-1.5045,-1.0598,1.5045
5350,-0.99994,-1.8139,-1.2815,1.8139
5351,-0.99994,-1.6168,-1.1338,1.6168
5352,-0.99994,-1.7185,-1.2445,1.7185
5353,-0.99994,-1.9178,-1.4293,1.9178
5354,-0.99994,-1.5786,-1.2076,1.5786
5355,-0.99994,-1.3942,-1.1338,1.3942
5356,-0.99994,-1.5278,-1.2076,1.5278
5357,-0.99994,-1.549,-1.2445,1.549
5358,-0.99994,-1.2925,-1.1338,1.2925
5359,-0.99994,-1.4769,-1.2445,1.4769
5360,-0.99994,-1.602,-1.3554,1.602
5361,-0.99994,-1.2692,-1.1707,1.2692
5362,-0.99994,-1.1674,-1.1338,1.1674
5363,-0.99994,-1.3582,-1.2445,1.3582
5364,-0.99994,-1.5278,-1.3923,1.5278
5365,-0.99994,-1.4621,-1.3554,1.4621
5366,-0.99994,-1.4536,-1.3923,1.4536
5367,-0.99994,-1.3582,-1.3184,1.3582
5368,-0.99994,-1.2628,-1.2815,1.2628
5369,-0.99994,-1.1017,-1.2076,1.1017
5370,-0.99994,-1.1145,-1.2445,1.1145
5371,-0.99994,-1.284,-1.3554,1.284
5372,-0.99994,-0.95336,-1.1707,0.95336
5373,-0.99994,-1.1081,-1.2815,1.1081
5374,-0.99994,-1.337,-1.4293,1.337
5375,-0.99994,-1.4536,-1.5401,1.4536
5376,-0.99994,-1.1674,-1.3554,1.1674
5377,-0.99994,-0.90249,-1.2076,0.90249
5378,-0.99994,-1.0042,-1.2815,1.0042
5379,-0.99994,-0.93853,-1.2445,0.93853
5380,-0.99994,-1.0487,-1.3554,1.0487
5381,-0.99994,-0.91733,-1.2815,0.91733
5382,-0.99994,-1.0424,-1.3923,1.0424
5383,-0.99994,-0.88766,-1.2815,0.88766
5384,-0.99994,-0.73929,-1.2076,0.73929
5385,-0.99994,-0.69689,-1.1707,0.69689
5386,-0.99994,-0.91733,-1.3554,0.91733
5387,-0.99994,-0.69689,-1.2076,0.69689
5388,-0.99994,-0.65238,-1.1707,0.65238
5389,-0.99994,-0.6439,-1.1707,0.6439
5390,-0.99994,-0.60787,-1.1707,0.60787
5391,-0.99994,-0.59939,-1.1707,0.59939
5392,-0.99994,-0.88766,-1.3554,0.88766
5393,-0.99994,-0.81347,-1.3554,0.81347
5394,-0.99994,-0.69689,-1.2815,0.69689
5395,-0.99994,-0.53368,-1.1707,0.53368
5396,-0.99994,-0.44466,-1.1338,0.44466
5397,-0.99994,-0.62907,-1.2445,0.62907
5398,-0.99994,-0.45314,-1.1707,0.45314
5399,-0.99994,-0.48281,-1.1707,0.48281
5400,-0.99994,-0.37259,-1.0968,0.37259
5401,-0.99994,-0.38743,-1.1338,0.38743
5402,-0.99994,-0.31325,-1.0598,0.31325
5403,-0.99994,-0.40227,-1.1338,0.40227
5404,-0.99994,-0.43194,-1.1707,0.43194
5405,-0.99994,-0.26873,-1.0968,0.26873
5406,-0.99994,-0.19455,-1.0229,0.19455
5407,-0.99994,-0.2539,-1.0598,0.2539
5408,-0.99994,-0.3196,-1.0968,0.3196
5409,-0.99994,-0.37259,-1.1338,0.37259
5410,-0.99994,-0.30477,-1.0968,0.30477
5411,-0.99994,-0.18819,-1.0229,0.18819
5412,-0.99994,-0.13732,-0.98595,0.13732
5413,-0.99994,-0.0037849,-0.91207,0.0037849
5414,-0.99994,-0.063134,-0.94905,0.063134
5415,-0.99994,-0.20939,-1.0598,0.20939
5416,-0.99994,0.02589,-0.91207,-0.02589
5417,-0.99994,-0.20303,-1.0229,0.20303
5418,-0.99994,-0.17971,-1.0229,0.17971
5419,-0.99994,0.085238,-0.87517,-0.085238
5420,-0.99994,-0.17971,-1.0229,0.17971
5421,-0.99994,0.11279,-0.8382,-0.11279
5422,-0.99994,0.061923,-0.87517,-0.061923
5423,-0.99994,0.1573,-0.80129,-0.1573
5424,-0.99994,0.17214,-0.80129,-0.17214
5425,-0.99994,0.22513,-0.76432,-0.22513
5426,-0.99994,0.30568,-0.72735,-0.30568
5427,-0.99994,0.07676,-0.87517,-0.07676
5428,-0.99994,0.07676,-0.87517,-0.07676
5429,-0.99994,0.18698,-0.80129,-0.18698
5430,-0.99994,0.23785,-0.76432,-0.23785
5431,-0.99994,0.02589,-0.91207,-0.02589
5432,-0.99994,0.2972,-0.72735,-0.2972
5433,-0.99994,0.091597,-0.8382,-0.091597
5434,-0.99994,0.14247,-0.8382,-0.14247
5435,-0.99994,0.055564,-0.87517,-0.055564
5436,-0.99994,0.061923,-0.87517,-0.061923
5437,-0.99994,0.33535,-0.65348,-0.33535
5438,-0.99994,0.46041,-0.5796,-0.46041
