PV,OP,,,,pv = (PV1 - mean(PV)),op = (OP1 - mean(OP),,x1 = op^2,x2 = pv^2,,b1
-1.1139,-0.36196,,,,-1.113900108,-0.361960063,,0.131015087,1.240773451,,1
-1.0385,-0.35572,,,,-1.038500108,-0.355720063,,0.126536763,1.078482474,,1
-1.008,-0.34152,,,,-1.008000108,-0.341520063,,0.116635953,1.016064218,,1
-1.1621,-0.28903,,,,-1.162100108,-0.289030063,,0.083538377,1.350476661,,1
-1.2734,-0.24246,,,,-1.273400108,-0.242460063,,0.058786882,1.621547835,,1
-1.2035,-0.23187,,,,-1.203500108,-0.231870063,,0.053763726,1.44841251,,1
-1.2823,-0.19131,,,,-1.282300108,-0.191310063,,0.03659954,1.644293567,,1
-1.3247,-0.15687,,,,-1.324700108,-0.156870063,,0.024608217,1.754830376,,1
-1.3275,-0.12993,,,,-1.327500108,-0.129930063,,0.016881821,1.762256537,,1
-1.4081,-0.086513,,,,-1.408100108,-0.086513063,,0.00748451,1.982745914,,1
-1.4616,-0.04722,,,,-1.461600108,-0.047220063,,0.002229734,2.136274876,,1
-1.3489,-0.041877,,,,-1.348900108,-0.041877063,,0.001753688,1.819531501,,1
-1.4434,0.0049042,,,,-1.443400108,0.004904137,,2.40506E-05,2.083403872,,1
-1.4561,0.036311,,,,-1.456100108,0.036310937,,0.001318484,2.120227525,,1
-1.4094,0.05546,,,,-1.409400108,0.055459937,,0.003075805,1.986408664,,1
-1.4244,0.086674,,,,-1.424400108,0.086673937,,0.007512371,2.028915668,,1
-1.4501,0.12045,,,,-1.450100108,0.120449937,,0.014508187,2.102790323,,1
-1.3833,0.13523,,,,-1.383300108,0.135229937,,0.018287136,1.913519189,,1
-1.5583,0.19968,,,,-1.558300108,0.199679937,,0.039872077,2.428299227,,1
-1.5819,0.23569,,,,-1.581900108,0.235689937,,0.055549746,2.502407952,,1
-1.5154,0.25318,,,,-1.515400108,0.253179937,,0.06410008,2.296437487,,1
-1.4305,0.26545,,,,-1.430500108,0.265449937,,0.070463669,2.046330559,,1
-1.5001,0.30862,,,,-1.500100108,0.308619937,,0.095246266,2.250300334,,1
-1.4134,0.32021,,,,-1.413400108,0.320209937,,0.102534404,1.997699865,,1
-1.4686,0.36,,,,-1.468600108,0.359999937,,0.129599955,2.156786277,,1
-1.399,0.37457,,,,-1.399000108,0.374569937,,0.140302638,1.957201302,,1
-1.5555,0.43542,,,,-1.555500108,0.435419937,,0.189590522,2.419580586,,1
-1.5677,0.46897,,,,-1.567700108,0.468969937,,0.219932802,2.457683629,,1
-1.4339,0.472,,,,-1.433900108,0.471999937,,0.222783941,2.05606952,,1
-1.3993,0.49325,,,,-1.399300108,0.493249937,,0.2432955,1.958040792,,1
-1.6276,0.56925,,,,-1.627600108,0.569249937,,0.324045491,2.649082112,,1
-1.6368,0.60362,,,,-1.636800108,0.603619937,,0.364357028,2.679114594,,1
-1.6742,0.64411,,,,-1.674200108,0.644109937,,0.414877611,2.802946002,,1
-1.6893,0.68065,,,,-1.689300108,0.680649937,,0.463284337,2.853734855,,1
-1.5882,0.693,,,,-1.588200108,0.692999937,,0.480248913,2.522379583,,1
-1.4573,0.69703,,,,-1.457300108,0.697029937,,0.485850733,2.123723605,,1
-1.5544,0.74652,,,,-1.554400108,0.746519937,,0.557292016,2.416159696,,1
-1.3695,0.73851,,,,-1.369500108,0.738509937,,0.545396927,1.875530546,,1
-1.2993,0.75098,,,,-1.299300108,0.750979937,,0.563970866,1.688180771,,1
-1.3652,0.79074,,,,-1.365200108,0.790739937,,0.625269648,1.863771335,,1
-1.3492,0.81454,,,,-1.349200108,0.814539937,,0.663475309,1.820340931,,1
-1.4444,0.86147,,,,-1.444400108,0.861469937,,0.742130452,2.086291672,,1
-1.4966,0.90124,,,,-1.496600108,0.901239937,,0.812233424,2.239811883,,1
-1.4727,0.92601,,,,-1.472700108,0.926009937,,0.857494403,2.168845608,,1
-1.2826,0.91541,,,,-1.282600108,0.915409937,,0.837975353,1.645063037,,1
-1.1755,0.91852,,,,-1.175500108,0.918519937,,0.843678875,1.381800504,,1
-0.87764,0.87924,,,,-0.877640108,0.879239937,,0.773062867,0.770252159,,1
-0.7751,0.87519,,,,-0.775100108,0.875189937,,0.765957426,0.600780177,,1
-0.48069,0.82862,,,,-0.480690108,0.828619937,,0.686611,0.23106298,,1
-0.36621,0.81409,,,,-0.366210108,0.814089937,,0.662742426,0.134109843,,1
-0.27768,0.80273,,,,-0.277680108,0.802729937,,0.644375352,0.077106242,,1
-0.19441,0.79071,,,,-0.194410108,0.790709937,,0.625222204,0.03779529,,1
-0.15941,0.7872,,,,-0.159410108,0.787199937,,0.619683741,0.025411583,,1
0.080621,0.73977,,,,0.080620892,0.739769937,,0.54725956,0.006499728,,1
0.099152,0.73423,,,,0.099151892,0.734229937,,0.5390936,0.009831098,,1
0.22408,0.70587,,,,0.224079892,0.705869937,,0.498252368,0.050211798,,1
0.20459,0.70546,,,,0.204589892,0.705459937,,0.497673723,0.041857024,,1
0.2916,0.68298,,,,0.291599892,0.682979937,,0.466461594,0.085030497,,1
0.48298,0.63674,,,,0.482979892,0.636739937,,0.405437747,0.233269576,,1
0.60094,0.60215,,,,0.600939892,0.602149937,,0.362584547,0.361128754,,1
0.63373,0.58315,,,,0.633729892,0.583149937,,0.340063849,0.401613576,,1
0.71934,0.55235,,,,0.719339892,0.552349937,,0.305090453,0.51744988,,1
0.78876,0.52325,,,,0.788759892,0.523249937,,0.273790497,0.622142167,,1
0.85153,0.49416,,,,0.851529892,0.494159937,,0.244194043,0.725103157,,1
0.82815,0.48197,,,,0.828149892,0.481969937,,0.23229502,0.685832244,,1
0.88266,0.45383,,,,0.882659892,0.453829937,,0.205961612,0.779088485,,1
0.98368,0.41478,,,,0.983679892,0.414779937,,0.172042396,0.96762613,,1
1.1576,0.35835,,,,1.157599892,0.358349937,,0.128414677,1.34003751,,1
1.1407,0.33865,,,,1.140699892,0.338649937,,0.11468378,1.301196244,,1
1.3818,0.2649,,,,1.381799892,0.264899937,,0.070171977,1.909370942,,1
1.2152,0.27229,,,,1.215199892,0.272289937,,0.07414181,1.476710778,,1
1.2728,0.23575,,,,1.272799892,0.235749937,,0.055578033,1.620019565,,1
1.2878,0.20703,,,,1.287799892,0.207029937,,0.042861395,1.658428562,,1
1.2699,0.18494,,,,1.269899892,0.184939937,,0.03420278,1.612645736,,1
1.4028,0.13141,,,,1.402799892,0.131409937,,0.017268572,1.967847537,,1
1.2519,0.13505,,,,1.251899892,0.135049937,,0.018238485,1.56725334,,1
1.3315,0.093115,,,,1.331499892,0.093114937,,0.008670391,1.772891962,,1
1.3185,0.06911,,,,1.318499892,0.069109937,,0.004776183,1.738441965,,1
1.3965,0.026193,,,,1.396499892,0.026192937,,0.00068607,1.950211948,,1
1.294,0.019751,,,,1.293999892,0.019750937,,0.0003901,1.67443572,,1
1.2757,-0.0023907,,,,1.275699892,-0.002390763,,5.71575E-06,1.627410214,,1
1.2411,-0.020717,,,,1.241099892,-0.020717063,,0.000429197,1.540328942,,1
1.2366,-0.044713,,,,1.236599892,-0.044713063,,0.001999258,1.529179293,,1
1.2606,-0.074627,,,,1.260599892,-0.074627063,,0.005569199,1.589112088,,1
1.2705,-0.10204,,,,1.270499892,-0.102040063,,0.010412174,1.614169976,,1
1.3043,-0.13469,,,,1.304299892,-0.134690063,,0.018141413,1.701198208,,1
1.3978,-0.18061,,,,1.397799892,-0.180610063,,0.032619995,1.953844538,,1
1.3084,-0.18985,,,,1.308399892,-0.189850063,,0.036043046,1.711910277,,1
1.3359,-0.22194,,,,1.335899892,-0.221940063,,0.049257392,1.784628521,,1
1.3371,-0.24902,,,,1.337099892,-0.249020063,,0.062010992,1.787836121,,1
1.4137,-0.29204,,,,1.413699892,-0.292040063,,0.085287398,1.998547385,,1
1.2748,-0.29114,,,,1.274799892,-0.291140063,,0.084762536,1.625114765,,1
1.1684,-0.29434,,,,1.168399892,-0.294340063,,0.086636073,1.365158308,,1
1.1393,-0.31168,,,,1.139299892,-0.311680063,,0.097144462,1.298004244,,1
1.2447,-0.35681,,,,1.244699892,-0.356810063,,0.127313421,1.549277821,,1
1.2277,-0.37825,,,,1.227699892,-0.378250063,,0.14307311,1.507247025,,1
1.2034,-0.3978,,,,1.203399892,-0.397800063,,0.15824489,1.4481713,,1
1.0956,-0.39927,,,,1.095599892,-0.399270063,,0.159416583,1.200339123,,1
1.1299,-0.42854,,,,1.129899892,-0.428540063,,0.183646586,1.276673766,,1
1.1427,-0.45395,,,,1.142699892,-0.453950063,,0.20607066,1.305763043,,1
1.1384,-0.47601,,,,1.138399892,-0.476010063,,0.22658558,1.295954314,,1
1.281,-0.52898,,,,1.280999892,-0.528980063,,0.279819907,1.640960723,,1
1.3493,-0.56911,,,,1.349299892,-0.569110063,,0.323886264,1.820610199,,1
1.2359,-0.57233,,,,1.235899892,-0.572330063,,0.327561701,1.527448543,,1
1.2588,-0.60199,,,,1.258799892,-0.601990063,,0.362392036,1.584577168,,1
1.266,-0.62881,,,,1.265999892,-0.628810063,,0.395402095,1.602755727,,1
1.2758,-0.65631,,,,1.275799892,-0.656310063,,0.430742899,1.627665364,,1
1.4252,-0.71344,,,,1.425199892,-0.713440063,,0.508996724,2.031194732,,1
1.3789,-0.73233,,,,1.378899892,-0.732330063,,0.536307321,1.901364912,,1
1.2017,-0.72266,,,,1.201699892,-0.722660063,,0.522237567,1.44408263,,1
1.2044,-0.74738,,,,1.204399892,-0.747380063,,0.558576959,1.4505791,,1
1.3045,-0.7927,,,,1.304499892,-0.792700063,,0.62837339,1.701719968,,1
1.3705,-0.83282,,,,1.370499892,-0.832820063,,0.693589257,1.878269954,,1
1.3912,-0.86472,,,,1.391199892,-0.864720063,,0.747740787,1.93543714,,1
1.3963,-0.89375,,,,1.396299892,-0.893750063,,0.798789175,1.949653388,,1
1.21,-0.88251,,,,1.209999892,-0.882510063,,0.778824011,1.464099739,,1
1.2402,-0.9132,,,,1.240199892,-0.913200063,,0.833934355,1.538095772,,1
1.2103,-0.93183,,,,1.210299892,-0.931830063,,0.868307266,1.464825829,,1
1.2812,-0.9711,,,,1.281199892,-0.971100063,,0.943035332,1.641473163,,1
1.1705,-0.97368,,,,1.170499892,-0.973680063,,0.948052865,1.370069997,,1
0.9193,-0.9444,,,,0.919299892,-0.944400063,,0.891891479,0.845112291,,1
0.72732,-0.92256,,,,0.727319892,-0.922560063,,0.85111707,0.528994225,,1
0.62387,-0.91555,,,,0.623869892,-0.915550063,,0.838231918,0.389213642,,1
0.52266,-0.90695,,,,0.522659892,-0.906950063,,0.822558417,0.273173363,,1
0.36731,-0.88489,,,,0.367309892,-0.884890063,,0.783030424,0.134916557,,1
0.21761,-0.86092,,,,0.217609892,-0.860920063,,0.741183355,0.047354065,,1
0.068346,-0.83404,,,,0.068345892,-0.834040063,,0.695622827,0.004671161,,1
-0.043934,-0.81196,,,,-0.043934108,-0.811960063,,0.659279144,0.001930206,,1
-0.2278,-0.77253,,,,-0.227800108,-0.772530063,,0.596802698,0.051892889,,1
-0.15826,-0.78286,,,,-0.158260108,-0.782860063,,0.612869878,0.025046262,,1
-0.34404,-0.74074,,,,-0.344040108,-0.740740063,,0.548695841,0.118363596,,1
-0.35184,-0.73242,,,,-0.351840108,-0.732420063,,0.536439149,0.123791462,,1
-0.45086,-0.7047,,,,-0.450860108,-0.704700063,,0.496602179,0.203274837,,1
-0.61046,-0.66223,,,,-0.610460108,-0.662230063,,0.438548656,0.372661543,,1
-0.70266,-0.63076,,,,-0.702660108,-0.630760063,,0.397858257,0.493731227,,1
-0.75098,-0.6067,,,,-0.750980108,-0.606700063,,0.368084966,0.563971123,,1
-0.84447,-0.57214,,,,-0.844470108,-0.572140063,,0.327344252,0.713129763,,1
-0.83079,-0.55831,,,,-0.830790108,-0.558310063,,0.311710126,0.690212204,,1
-0.81375,-0.54545,,,,-0.813750108,-0.545450063,,0.297515771,0.662189238,,1
-1.003,-0.48944,,,,-1.003000108,-0.489440063,,0.239551575,1.006009217,,1
-1.0655,-0.45636,,,,-1.065500108,-0.456360063,,0.208264507,1.13529048,,1
-1.0113,-0.44662,,,,-1.011300108,-0.446620063,,0.199469481,1.022727908,,1
-1.1645,-0.39424,,,,-1.164500108,-0.394240063,,0.155425227,1.356060502,,1
-1.2797,-0.34681,,,,-1.279700108,-0.346810063,,0.12027722,1.637632366,,1
-1.2833,-0.32061,,,,-1.283300108,-0.320610063,,0.102790813,1.646859167,,1
-1.3101,-0.28943,,,,-1.310100108,-0.289430063,,0.083769761,1.716362293,,1
-1.2525,-0.27552,,,,-1.252500108,-0.275520063,,0.075911305,1.568756521,,1
-1.2231,-0.2568,,,,-1.223100108,-0.256800063,,0.065946272,1.495973874,,1
-1.3188,-0.2123,,,,-1.318800108,-0.212300063,,0.045071317,1.739233725,,1
-1.4082,-0.16722,,,,-1.408200108,-0.167220063,,0.027962549,1.983027544,,1
-1.3631,-0.1487,,,,-1.363100108,-0.148700063,,0.022111709,1.858041904,,1
-1.3398,-0.12648,,,,-1.339800108,-0.126480063,,0.015997206,1.795064329,,1
-1.3333,-0.10118,,,,-1.333300108,-0.101180063,,0.010237405,1.777689178,,1
-1.4012,-0.060339,,,,-1.401200108,-0.060339063,,0.003640803,1.963361743,,1
-1.3029,-0.053183,,,,-1.302900108,-0.053183063,,0.002828438,1.697548691,,1
-1.344,-0.018584,,,,-1.344000108,-0.018584063,,0.000345367,1.80633629,,1
-1.399,0.019759,,,,-1.399000108,0.019758937,,0.000390416,1.957201302,,1
-1.4511,0.058591,,,,-1.451100108,0.058590937,,0.003432898,2.105691523,,1
-1.3954,0.075739,,,,-1.395400108,0.075738937,,0.005736387,1.947141461,,1
-1.3482,0.093581,,,,-1.348200108,0.093580937,,0.008757392,1.817643531,,1
-1.37,0.125,,,,-1.370000108,0.124999937,,0.015624984,1.876900296,,1
-1.2153,0.11965,,,,-1.215300108,0.119649937,,0.014316107,1.476954353,,1
-1.3973,0.18222,,,,-1.397300108,0.182219937,,0.033204105,1.952447592,,1
-1.4215,0.21514,,,,-1.421500108,0.215139937,,0.046285192,2.020662557,,1
-1.3273,0.22358,,,,-1.327300108,0.223579937,,0.049987988,1.761725577,,1
-1.4068,0.26675,,,,-1.406800108,0.266749937,,0.071155529,1.979086544,,1
-1.3688,0.28676,,,,-1.368800108,0.286759937,,0.082231261,1.873613736,,1
-1.442,0.32943,,,,-1.442000108,0.329429937,,0.108524083,2.079364311,,1
-1.355,0.33981,,,,-1.355000108,0.339809937,,0.115470793,1.836025293,,1
-1.4016,0.37662,,,,-1.401600108,0.376619937,,0.141842577,1.964482863,,1
-1.4396,0.41252,,,,-1.439600108,0.412519937,,0.170172698,2.072448471,,1
-1.4818,0.45009,,,,-1.481800108,0.450089937,,0.202580951,2.19573156,,1
-1.4518,0.47328,,,,-1.451800108,0.473279937,,0.223993899,2.107723554,,1
-1.2877,0.4676,,,,-1.287700108,0.467599937,,0.218649701,1.658171568,,1
-1.4113,0.51927,,,,-1.411300108,0.519269937,,0.269641267,1.991767995,,1
-1.3444,0.53327,,,,-1.344400108,0.533269937,,0.284376826,1.80741165,,1
-1.4756,0.58769,,,,-1.475600108,0.587689937,,0.345379462,2.177395679,,1
-1.4875,0.61959,,,,-1.487500108,0.619589937,,0.38389169,2.212656571,,1
-1.5202,0.65612,,,,-1.520200108,0.656119937,,0.430493372,2.311008368,,1
-1.4304,0.66746,,,,-1.430400108,0.667459937,,0.445502767,2.046044469,,1
-1.4948,0.70951,,,,-1.494800108,0.709509937,,0.503404351,2.234427363,,1
-1.5106,0.74262,,,,-1.510600108,0.742619937,,0.551484371,2.281912686,,1
-1.4412,0.75808,,,,-1.441200108,0.758079937,,0.574685191,2.077057751,,1
-1.2871,0.75429,,,,-1.287100108,0.754289937,,0.568953309,1.656626688,,1
-1.4524,0.81476,,,,-1.452400108,0.814759937,,0.663833755,2.109466074,,1
-1.5527,0.86483,,,,-1.552700108,0.864829937,,0.74793082,2.410877625,,1
-1.5065,0.88602,,,,-1.506500108,0.886019937,,0.785031329,2.269542575,,1
-1.4233,0.89848,,,,-1.423300108,0.898479937,,0.807266197,2.025783197,,1
-1.3584,0.91314,,,,-1.358400108,0.913139937,,0.833824545,1.845250853,,1
-1.3397,0.93624,,,,-1.339700108,0.936239937,,0.87654522,1.794796379,,1
-1.3911,0.97374,,,,-1.391100108,0.973739937,,0.948169465,1.93515951,,1
-1.1185,0.94413,,,,-1.118500108,0.944129937,,0.891381338,1.251042492,,1
-0.92808,0.9264,,,,-0.928080108,0.926399937,,0.858216843,0.861332687,,1
-0.79315,0.91653,,,,-0.793150108,0.916529937,,0.840027125,0.629087094,,1
-0.65817,0.90395,,,,-0.658170108,0.903949937,,0.817125489,0.433187891,,1
-0.50819,0.88549,,,,-0.508190108,0.885489937,,0.784092429,0.258257186,,1
-0.32687,0.85743,,,,-0.326870108,0.857429937,,0.735186097,0.106844068,,1
-0.087301,0.81346,,,,-0.087301108,0.813459937,,0.661717069,0.007621483,,1
-0.041292,0.8055,,,,-0.041292108,0.805499937,,0.648830148,0.001705038,,1
0.046113,0.78788,,,,0.046112892,0.787879937,,0.620754795,0.002126399,,1
0.14876,0.7653,,,,0.148759892,0.765299937,,0.585683994,0.022129505,,1
0.231,0.74497,,,,0.230999892,0.744969937,,0.554980207,0.05336095,,1
0.32016,0.72152,,,,0.320159892,0.721519937,,0.520591019,0.102502356,,1
0.42972,0.69198,,,,0.429719892,0.691979937,,0.478836233,0.184659186,,1
0.66636,0.63344,,,,0.666359892,0.633439937,,0.401246154,0.444035506,,1
0.83932,0.5836,,,,0.839319892,0.583599937,,0.340588886,0.704457881,,1
0.78359,0.5785,,,,0.783589892,0.578499937,,0.334662177,0.614013119,,1
0.85156,0.54843,,,,0.851559892,0.548429937,,0.300775396,0.72515425,,1
0.73189,0.55656,,,,0.731889892,0.556559937,,0.309758963,0.535662814,,1
0.95274,0.49528,,,,0.952739892,0.495279937,,0.245302216,0.907713302,,1
0.9998,0.46622,,,,0.999799892,0.466219937,,0.21736103,0.999599824,,1
1.0142,0.44309,,,,1.014199892,0.443089937,,0.196328692,1.028601421,,1
1.1092,0.4027,,,,1.109199892,0.402699937,,0.162167239,1.2303244,,1
1.1163,0.37892,,,,1.116299892,0.378919937,,0.143580319,1.246125449,,1
1.2956,0.31871,,,,1.295599892,0.318709937,,0.101576024,1.67857908,,1
1.2041,0.31198,,,,1.204099892,0.311979937,,0.097331481,1.44985655,,1
1.1691,0.29519,,,,1.169099892,0.295189937,,0.087137099,1.366794557,,1
1.2984,0.24443,,,,1.298399892,0.244429937,,0.059745994,1.68584228,,1
1.2979,0.21846,,,,1.297899892,0.218459937,,0.047724744,1.68454413,,1
1.4136,0.16801,,,,1.413599892,0.168009937,,0.028227339,1.998264655,,1
1.373,0.14818,,,,1.372999892,0.148179937,,0.021957294,1.885128703,,1
1.3956,0.11585,,,,1.395599892,0.115849937,,0.013421208,1.947699059,,1
1.3485,0.097764,,,,1.348499892,0.097763937,,0.009557787,1.818451959,,1
1.4642,0.046273,,,,1.464199892,0.046272937,,0.002141185,2.143881324,,1
1.2483,0.062397,,,,1.248299892,0.062396937,,0.003893378,1.55825262,,1
1.2352,0.040075,,,,1.235199892,0.040074937,,0.001606001,1.525718773,,1
1.3192,-0.002454,,,,1.319199892,-0.002454063,,6.02243E-06,1.740288355,,1
1.4083,-0.047731,,,,1.408299892,-0.047731063,,0.002278254,1.983308586,,1
1.3931,-0.072811,,,,1.393099892,-0.072811063,,0.005301451,1.940727309,,1
1.4374,-0.11012,,,,1.437399892,-0.110120063,,0.012126428,2.06611845,,1
1.3935,-0.12975,,,,1.393499892,-0.129750063,,0.016835079,1.941841949,,1
1.432,-0.16584,,,,1.431999892,-0.165840063,,0.027502926,2.050623691,,1
1.3874,-0.1852,,,,1.387399892,-0.185200063,,0.034299063,1.92487846,,1
1.557,-0.24883,,,,1.556999892,-0.248830063,,0.0619164,2.424248664,,1
1.5109,-0.27036,,,,1.510899892,-0.270360063,,0.073094564,2.282818484,,1
1.4977,-0.29792,,,,1.497699892,-0.297920063,,0.088756364,2.243104966,,1
1.4912,-0.32662,,,,1.491199892,-0.326620063,,0.106680666,2.223677118,,1
1.6045,-0.38045,,,,1.604499892,-0.380450063,,0.14474225,2.574419903,,1
1.5363,-0.39828,,,,1.536299892,-0.398280063,,0.158627009,2.360217358,,1
1.5236,-0.42646,,,,1.523599892,-0.426460063,,0.181868185,2.321356631,,1
1.3682,-0.42429,,,,1.368199892,-0.424290063,,0.180022058,1.871970944,,1
1.2695,-0.43097,,,,1.269499892,-0.430970063,,0.185735195,1.611629976,,1
1.3244,-0.46805,,,,1.324399892,-0.468050063,,0.219070861,1.754035074,,1
1.5321,-0.53845,,,,1.532099892,-0.538450063,,0.28992847,2.347330079,,1
1.4631,-0.55468,,,,1.463099892,-0.554680063,,0.307669972,2.140661294,,1
1.5026,-0.59237,,,,1.502599892,-0.592370063,,0.350902292,2.257806435,,1
1.5086,-0.62383,,,,1.508599892,-0.623830063,,0.389163948,2.275873634,,1
1.4698,-0.64593,,,,1.469799892,-0.645930063,,0.417225646,2.160311723,,1
1.512,-0.68435,,,,1.511999892,-0.684350063,,0.468335009,2.286143673,,1
1.3819,-0.68729,,,,1.381899892,-0.687290063,,0.472367631,1.909647312,,1
1.5069,-0.74141,,,,1.506899892,-0.741410063,,0.549688882,2.270747285,,1
1.5003,-0.77028,,,,1.500299892,-0.770280063,,0.593331375,2.250899766,,1
1.5074,-0.8019,,,,1.507399892,-0.801900063,,0.643043711,2.272254434,,1
1.3624,-0.80161,,,,1.362399892,-0.801610063,,0.642578693,1.856133466,,1
1.4874,-0.85532,,,,1.487399892,-0.855320063,,0.73157241,2.212358439,,1
1.4493,-0.87716,,,,1.449299892,-0.877160063,,0.769409776,2.100470177,,1
1.4841,-0.9136,,,,1.484099892,-0.913600063,,0.834665075,2.202552489,,1
1.3734,-0.92008,,,,1.373399892,-0.920080063,,0.846547322,1.886227263,,1
1.4048,-0.95429,,,,1.404799892,-0.954290063,,0.910669524,1.973462737,,1
1.2265,-0.94508,,,,1.226499892,-0.945080063,,0.893176325,1.504301985,,1
1.064,-0.93562,,,,1.063999892,-0.935620063,,0.875384902,1.13209577,,1
0.7247,-0.88563,,,,0.724699892,-0.885630063,,0.784340609,0.525189933,,1
0.58884,-0.87174,,,,0.588839892,-0.871740063,,0.759930737,0.346732418,,1
0.53939,-0.87335,,,,0.539389892,-0.873350063,,0.762740333,0.290941456,,1
0.39353,-0.85362,,,,0.393529892,-0.853620063,,0.728667212,0.154865776,,1
0.26947,-0.83557,,,,0.269469892,-0.835570063,,0.69817733,0.072614023,,1
0.032279,-0.79119,,,,0.032278892,-0.791190063,,0.625981716,0.001041927,,1
0.031599,-0.79193,,,,0.031598892,-0.791930063,,0.627153225,0.00099849,,1
-0.1108,-0.76277,,,,-0.110800108,-0.762770063,,0.581818169,0.012276664,,1
-0.25257,-0.73089,,,,-0.252570108,-0.730890063,,0.534200284,0.063791659,,1
-0.35333,-0.70481,,,,-0.353330108,-0.704810063,,0.496757225,0.124842165,,1
-0.36249,-0.69602,,,,-0.362490108,-0.696020063,,0.484443928,0.131399078,,1
-0.41859,-0.67714,,,,-0.418590108,-0.677140063,,0.458518665,0.175217679,,1
-0.50521,-0.6507,,,,-0.505210108,-0.650700063,,0.423410572,0.255237253,,1
-0.65123,-0.61,,,,-0.651230108,-0.610000063,,0.372100077,0.424100654,,1
-0.82171,-0.56121,,,,-0.821710108,-0.561210063,,0.314956735,0.675207502,,1
-0.80238,-0.54902,,,,-0.802380108,-0.549020063,,0.30142303,0.643813838,,1
-0.90513,-0.51148,,,,-0.905130108,-0.511480063,,0.261611855,0.819260512,,1
-1.0135,-0.4707,,,,-1.013500108,-0.470700063,,0.221558549,1.027182469,,1
-1.0046,-0.45247,,,,-1.004600108,-0.452470063,,0.204729158,1.009221377,,1
-1.1456,-0.40282,,,,-1.145600108,-0.402820063,,0.162264003,1.312399607,,1
-1.0145,-0.4077,,,,-1.014500108,-0.407700063,,0.166219341,1.029210469,,1
-1.0179,-0.38685,,,,-1.017900108,-0.386850063,,0.149652971,1.03612063,,1
-1.0604,-0.35767,,,,-1.060400108,-0.357670063,,0.127927874,1.124448389,,1
-1.0809,-0.33228,,,,-1.080900108,-0.332280063,,0.11041004,1.168345043,,1
-1.0215,-0.32334,,,,-1.021500108,-0.323340063,,0.104548796,1.043462471,,1
-1.0214,-0.30308,,,,-1.021400108,-0.303080063,,0.091857525,1.043258181,,1
-1.0681,-0.27293,,,,-1.068100108,-0.272930063,,0.074490819,1.140837841,,1
-1.1386,-0.23685,,,,-1.138600108,-0.236850063,,0.056097952,1.296410206,,1
-1.1689,-0.20783,,,,-1.168900108,-0.207830063,,0.043193335,1.366327462,,1
-1.1736,-0.1836,,,,-1.173600108,-0.183600063,,0.033708983,1.377337213,,1
-1.2192,-0.15064,,,,-1.219200108,-0.150640063,,0.022692429,1.486448903,,1
-1.1289,-0.14542,,,,-1.128900108,-0.145420063,,0.021146995,1.274415454,,1
-1.1811,-0.11198,,,,-1.181100108,-0.111980063,,0.012539535,1.394997465,,1
-1.2646,-0.070889,,,,-1.264600108,-0.070889063,,0.005025259,1.599213433,,1
-1.147,-0.070524,,,,-1.147000108,-0.070524063,,0.004973643,1.315609248,,1
-1.1837,-0.039982,,,,-1.183700108,-0.039982063,,0.001598565,1.401145946,,1
-1.2498,-0.0024995,,,,-1.249800108,-0.002499563,,6.24782E-06,1.56200031,,1
-1.3167,0.03647,,,,-1.316700108,0.036469937,,0.001330056,1.733699174,,1
-1.3328,0.066074,,,,-1.332800108,0.066073937,,0.004365765,1.776356128,,1
-1.4139,0.10969,,,,-1.413900108,0.109689937,,0.012031882,1.999113515,,1
-1.4041,0.13578,,,,-1.404100108,0.135779937,,0.018436191,1.971497113,,1
-1.4624,0.17603,,,,-1.462400108,0.176029937,,0.030986539,2.138614076,,1
-1.4171,0.19559,,,,-1.417100108,0.195589937,,0.038255423,2.008172716,,1
-1.2927,0.19759,,,,-1.292700108,0.197589937,,0.039041783,1.671073569,,1
-1.3692,0.23945,,,,-1.369200108,0.239449937,,0.057336272,1.874708936,,1
-1.4365,0.28089,,,,-1.436500108,0.280889937,,0.078899157,2.06353256,,1
-1.3686,0.29517,,,,-1.368600108,0.295169937,,0.087125292,1.873066256,,1
-1.1896,0.28469,,,,-1.189600108,0.284689937,,0.08104836,1.415148417,,1
-1.3676,0.34589,,,,-1.367600108,0.345889937,,0.119639849,1.870330055,,1
-1.3624,0.37201,,,,-1.362400108,0.372009937,,0.138391393,1.856134054,,1
-1.3876,0.40445,,,,-1.387600108,0.404449937,,0.163579752,1.92543406,,1
-1.3058,0.41483,,,,-1.305800108,0.414829937,,0.172083877,1.705113922,,1
-1.311,0.44191,,,,-1.311000108,0.441909937,,0.195284392,1.718721283,,1
-1.4699,0.50151,,,,-1.469900108,0.501509937,,0.251512217,2.160606327,,1
-1.335,0.50235,,,,-1.335000108,0.502349937,,0.252355459,1.782225288,,1
-1.2978,0.52107,,,,-1.297800108,0.521069937,,0.271513879,1.68428512,,1
-1.23,0.5326,,,,-1.230000108,0.532599937,,0.283662693,1.512900266,,1
-1.1804,0.54663,,,,-1.180400108,0.546629937,,0.298804288,1.393344415,,1
-1.3493,0.60571,,,,-1.349300108,0.605709937,,0.366884528,1.820610781,,1
-1.3479,0.63228,,,,-1.347900108,0.632279937,,0.399777919,1.816834701,,1
-1.3879,0.66756,,,,-1.387900108,0.667559937,,0.445636269,1.92626671,,1
-1.3718,0.69178,,,,-1.371800108,0.691779937,,0.478559481,1.881835536,,1
